CTT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;C Custo;Classe;Cond Normal;Desc Moeda 1;CC Bloq;Dt Ini Exist;Dt Fim Exist;CC Lucr/Perd;CC Ponte LP;Conf. Livros;CC Superior;Cod Red. CC.;Tipo Lotação;Cnt Reg Niv1;Regra Nivel2;Tp eSocial;Regra Nivel3;Nome Tomador;Item Obrigat;Cl.Vlr Obrig;Aceita Item;Aceita Cl.Vl;C.C.Var.Mon.;CC.Red. Var.;C. Sinco;Operacao;T.Insc.Tomad;CNPJ/CEI Tom;Insc eSocial;End.Tomador;Bair.Tomador;Cep Tomador;Estado;Cod.Munic.;Mun.Tomador;Cód. FPAS;Terc FPAS;% Empresa;% Terceiros;% Acid.Trab.;Fat.Acd.Prev;% RAT;Ocorrencia;Vlr.Fatura;Vlr.Retido;Rec.Fatur.;Ind.Cont.Pat;Cód CNAE;T.InsContrat;N.InsContrat;T.InsProprie;N.InsProprie;Int. Reserve;Sinc Reserve;Ativ.01 Ob.;Ativ.02 Ob.;Ativ.03 Ob.;Ativ.04 Ob.;Outr.At.Ob?;Ativ.01 Ac.;Ativ.02 Ac.;Ativ.03 Ac.;Ativ.04 Ac.;Ac.Outra At?;Grp.Aprov CP;CC Anterior
01;110526;Analitico;Receita;COPA LIBERTADORES BEACH SOCCER;Nao Bloqueado;01/01/1980;  /  /    ;110526;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110527;Analitico;Receita;CAMPEONATO BRASILEIRO SUB-17;Nao Bloqueado;01/01/1980;  /  /    ;110527;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;123101;2
01;110528;Analitico;Receita;ELIMIN. SULAMERICANA DE FUTEBOL DE PRAIA;Nao Bloqueado;01/01/1980;  /  /    ;110528;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;123101;2
01;110529;Analitico;Receita;LIBERTADORES FEMININA FUTSAL;Nao Bloqueado;01/01/1980;  /  /    ;110529;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110530;Analitico;Receita;SELECAO DE MASTER;Nao Bloqueado;01/01/1980;  /  /    ;110530;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110531;Analitico;Receita;SUPERCOPA;Nao Bloqueado;01/01/1980;  /  /    ;110531;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;19;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11053101;Analitico;Receita;SUPERCOPA MASCULINA SUB-17;Nao Bloqueado;01/01/1980;  /  /    ;11053101;;;110531;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;099;0;0;0;0;0;19;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11053102;Analitico;Receita;SUPERCOPA MASCULINA SUB-20;Nao Bloqueado;01/01/1980;  /  /    ;11053102;;;110531;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;099;0;0;0;0;0;19;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110532;Analitico;Receita;ELIMINATORIAS MUNDIAL DE FUTSAL;Nao Bloqueado;01/01/1980;  /  /    ;110532;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110533;Analitico;Receita;COL COPA AMERICA;Nao Bloqueado;01/01/1980;  /  /    ;110533;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110534;Analitico;Receita;MUNDIAL DE CLUBES;Nao Bloqueado;01/01/1980;  /  /    ;110534;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110535;Analitico;Receita;SUPERCOPA FEMININA;Nao Bloqueado;01/01/1980;  /  /    ;110535;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;19;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110536;Analitico;Receita;CAMPEONATO BRASILEIRO FEMININO SUB-17;Nao Bloqueado;01/01/1980;  /  /    ;110536;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110537;Analitico;Receita;CAMPEONATO BRASILEIRO FEMININO SUB 20;Nao Bloqueado;01/01/1980;  /  /    ;110537;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110538;Analitico;Receita;CAMPEONATO BRASILEIRO FUT FEMININO A3;Nao Bloqueado;01/01/1980;  /  /    ;110538;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;13;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110539;Analitico;Receita;CAMPEONATO BRASILEIRO SUB-15;Nao Bloqueado;01/01/1980;  /  /    ;110539;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110540;Analitico;Receita;CONMEBOL LIGA EV DE FUTSAL – ZN 2024;Nao Bloqueado;01/01/1980;  /  /    ;110540;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110541;Analitico;Receita;CONMEBOL COPA AMÉRICA FUTSAL FEM 2025;Nao Bloqueado;01/01/1980;  /  /    ;110541;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110542;Analitico;Receita;COPA NORDESTE SUB 20;Nao Bloqueado;01/01/1980;  /  /    ;110542;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110543;Analitico;Receita;CAMPEONATO BRASILEIRO SERIE B SUB-20;Nao Bloqueado;01/01/1980;  /  /    ;110543;;;1105;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;16;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110544;Analitico;Receita;COPA SUL-SUDESTE;Bloqueado;01/01/1980;  /  /    ;110544;;;1105;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;1106;Sintetico;Receita;CBF ACADEMY;Nao Bloqueado;01/01/1980;  /  /    ;1106;;;11;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110601;Analitico;Receita;ACADEMY - ADM;Nao Bloqueado;01/01/1980;  /  /    ;110601;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110602;Analitico;Receita;CURSO DE DESENVOLVIMENTO TECNICO;Nao Bloqueado;01/01/1980;  /  /    ;110602;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110603;Analitico;Receita;WORKSHOP;Nao Bloqueado;01/01/1980;  /  /    ;110603;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110604;Analitico;Receita;CURSO DE GESTAO DE FUTEBOL;Nao Bloqueado;01/01/1980;  /  /    ;110604;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110605;Analitico;Receita;LICENÇAS;Nao Bloqueado;01/01/1980;  /  /    ;110605;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110606;Analitico;Receita;FORUNS CBF ACADEMY;Nao Bloqueado;01/01/1980;  /  /    ;110606;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110607;Analitico;Receita;CURSOS ESPORTS;Nao Bloqueado;01/01/1980;  /  /    ;110607;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110608;Analitico;Receita;ESCOLA DE TECNOLOGIA DO FUTEBOL;Nao Bloqueado;01/01/1980;  /  /    ;110608;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110609;Analitico;Receita;CBF ACADEMY & SCIENCE;Nao Bloqueado;01/01/1980;  /  /    ;110609;;;1106;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1107;Sintetico;Receita;FIFA FORWARD;Nao Bloqueado;01/01/1980;  /  /    ;1107;;;11;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110701;Analitico;Receita;FIFA FORWARD;Nao Bloqueado;01/01/1980;  /  /    ;110701;;;1107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1108;Sintetico;Receita;LEGADO;Nao Bloqueado;01/01/1980;  /  /    ;1108;;;11;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110801;Analitico;Receita;LEGADO;Nao Bloqueado;01/01/1980;  /  /    ;110801;;;1108;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1109;Sintetico;Receita;CONMEBOL EVOLUCION;Nao Bloqueado;01/01/1980;  /  /    ;1109;;;11;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110901;Analitico;Receita;CONMEBOL EVOLUCION;Nao Bloqueado;01/01/1980;  /  /    ;110901;;;1109;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;111;Sintetico;Despesa;DIRETORIA DE MARKETING - DMK;Bloqueado;01/01/1980;  /  /    ;111;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;2109
01;11101;Analitico;Despesa;DIRECAO - DMK;Bloqueado;01/01/1980;  /  /    ;11101;;;111;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11102;Analitico;Despesa;ASSESSORIA INTERNA - DM K;Bloqueado;01/01/1980;  /  /    ;11102;;;111;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11103;Analitico;Despesa;ASSESSORIA EXTERNA - DMK;Bloqueado;01/01/1980;  /  /    ;11103;;;111;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11104;Analitico;Receita;MUSEU CBF;Bloqueado;01/01/1980;  /  /    ;11104;;;111;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11105;Analitico;Receita;SOMOS TODOS FUTEBOL;Bloqueado;01/01/1980;  /  /    ;11105;;;111;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11106;Analitico;Receita;CBF SCHOOL;Bloqueado;01/01/1980;  /  /    ;11106;;;111;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1111;Sintetico;Receita;PROGRAMA CBF TRANSFORMA;Nao Bloqueado;01/01/1980;  /  /    ;1111;;;111;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;111101;Analitico;Receita;TRANSFORMA O JOGO;Nao Bloqueado;01/01/1980;  /  /    ;111101;;;1111;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;111102;Analitico;Receita;TRANSFORMA O ESPETACULO;Nao Bloqueado;01/01/1980;  /  /    ;111102;;;1111;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;111103;Analitico;Receita;TRASNFORMA A ORGANIZACAO;Nao Bloqueado;01/01/1980;  /  /    ;111103;;;1111;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;111104;Analitico;Receita;TRANSFORMA A SOCIEDADE;Nao Bloqueado;01/01/1980;  /  /    ;111104;;;1111;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;111105;Analitico;Despesa;DIRETORIA DE COORDENACAO;Bloqueado;01/01/1980;  /  /    ;111105;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111106;Analitico;Despesa;DIRETORIA DE ETICA;Bloqueado;01/01/1980;  /  /    ;111106;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111107;Analitico;Despesa;DIRETORIA LEGISLATIVA;Nao Bloqueado;01/01/1980;  /  /    ;111107;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111108;Analitico;Despesa;DIR. ASSUNTOS INTERNACIONAIS;Bloqueado;01/01/1980;  /  /    ;111108;;;1111;;;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111109;Analitico;Despesa;OUVIDORIA DO FUTEBOL;Bloqueado;01/01/1980;  /  /    ;111109;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111110;Analitico;Despesa;UNIDADE MIAMI;Bloqueado;01/01/1980;  /  /    ;111110;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111111;Analitico;Despesa;ANRESF;Nao Bloqueado;01/01/1980;  /  /    ;111111;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;1111113;Analitico;Receita;E-SPORTS;Nao Bloqueado;01/01/1980;  /  /    ;1111113;;;111111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;111112;Analitico;Receita;FUNDOS LIVRES - CBF TRANSFORMA;Nao Bloqueado;01/01/1980;  /  /    ;111112;;;1111;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;112;Sintetico;Receita;DIRETORIA DE REG. E TRANSFERENCIA - DRT;Bloqueado;01/01/1980;  /  /    ;112;;;1;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;2110
01;11201;Analitico;Receita;DIRECAO - DRT;Bloqueado;01/01/1980;  /  /    ;11201;;;112;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11202;Analitico;Receita;ASSESSORIA INTERNA - DRT;Bloqueado;01/01/1980;  /  /    ;11202;;;112;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11203;Analitico;Receita;ASSESSORIA EXTERNA - DRT;Bloqueado;01/01/1980;  /  /    ;11203;;;112;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;210101
01;11204;Analitico;Receita;LICENCIAMENTO DE CLUBES;Bloqueado;01/01/1980;  /  /    ;11204;;;112;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210201
01;113;Sintetico;Despesa;DIRETORIA DE DESENV. E PROJETOS - DDP;Bloqueado;01/01/1980;  /  /    ;113;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11301;Analitico;Despesa;DIRECAO - DDP;Bloqueado;01/01/1980;  /  /    ;11301;;;113;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210202
01;11302;Analitico;Despesa;ASSESSORIA INTERNA - DDP;Bloqueado;01/01/1980;  /  /    ;11302;;;113;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210203
01;11303;Analitico;Despesa;ASSESSORIA EXTERNA - DDP;Bloqueado;01/01/1980;  /  /    ;11303;;;113;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210204
01;114;Sintetico;Despesa;DIRETORIA DE PATRIMONIO - DPTR;Bloqueado;01/01/1980;  /  /    ;114;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11401;Analitico;Despesa;DIRECAO - DPTR;Bloqueado;01/01/1980;  /  /    ;11401;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;210205
01;11402;Analitico;Despesa;ASSESSORIA INTERNA - DPTR;Bloqueado;01/01/1980;  /  /    ;11402;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210206
01;11403;Analitico;Despesa;ASSESSORIA EXTERNA - DPTR;Bloqueado;01/01/1980;  /  /    ;11403;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210207
01;11404;Analitico;Despesa;SEDE ANTIGA - DPTR;Bloqueado;01/01/1980;  /  /    ;11404;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210208
01;11405;Analitico;Despesa;SEDE - TERRENO - DPTR;Bloqueado;01/01/1980;  /  /    ;11405;;;114;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210209
01;11406;Analitico;Despesa;SEDE - DPTR;Bloqueado;01/01/1980;  /  /    ;11406;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210210
01;1140601;Analitico;Despesa;MUSEU NOVA SEDE - DPTR;Bloqueado;01/01/1980;  /  /    ;1140601;;;11406;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210436
01;11407;Analitico;Despesa;MUSEU NOVA SEDE - DPTR;Bloqueado;01/01/1980;  /  /    ;11407;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210211
01;11408;Analitico;Despesa;ACADEMIA SEDE - DPTR;Bloqueado;01/01/1980;  /  /    ;11408;;;114;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210212
01;11409;Analitico;Despesa;REFORMA DE CAMAROTE;Bloqueado;01/01/1980;  /  /    ;11409;;;114;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210213
01;115;Sintetico;Receita;DIRETORIA DE SELECOES - DSE;Bloqueado;01/01/1980;  /  /    ;115;;;1;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11501;Sintetico;Receita;SELECAO PRINCIPAL - GSP;Bloqueado;01/01/1980;  /  /    ;11501;;;115;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210214
01;1150101;Analitico;Receita;DIRECAO - GSP;Bloqueado;01/01/1980;  /  /    ;1150101;;;11501;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;01;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;210437
